Wähle das Verfahren (n = 5000) (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog, (4) Verlet Verfahren: 
Verfahren: Runge-Kutter
0 0 1
41.66 0.917255 -0.400609 0.500923
41.67 0.915252 -0.405186 0.500931
41.68 0.913227 -0.409752 0.50094
41.69 0.911178 -0.414308 0.500948
41.7 0.909106 -0.418853 0.500956
41.71 0.907012 -0.423389 0.500964
41.72 0.904895 -0.427913 0.500973
41.73 0.902756 -0.432427 0.500981
41.74 0.900594 -0.43693 0.500988
41.75 0.898409 -0.441422 0.500996
41.76 0.896202 -0.445903 0.501004
41.77 0.893973 -0.450373 0.501012
41.78 0.891721 -0.454832 0.501019
41.79 0.889447 -0.45928 0.501026
41.8 0.88715 -0.463715 0.501034
41.81 0.884832 -0.46814 0.501041
41.82 0.882491 -0.472552 0.501048
41.83 0.880128 -0.476953 0.501055
41.84 0.877744 -0.481342 0.501062
41.85 0.875337 -0.485719 0.501069
41.86 0.872909 -0.490083 0.501075
41.87 0.870458 -0.494436 0.501082
41.88 0.867986 -0.498776 0.501088
41.89 0.865492 -0.503103 0.501095
41.9 0.862977 -0.507418 0.501101
41.91 0.86044 -0.511721 0.501107
41.92 0.857881 -0.51601 0.501113
41.93 0.855301 -0.520287 0.501119
41.94 0.8527 -0.52455 0.501125
41.95 0.850077 -0.528801 0.501131
41.96 0.847433 -0.533038 0.501136
41.97 0.844768 -0.537262 0.501142
41.98 0.842082 -0.541473 0.501147
41.99 0.839375 -0.545669 0.501152
42 0.836646 -0.549853 0.501158
42.01 0.833897 -0.554022 0.501163
42.02 0.831127 -0.558178 0.501167
42.03 0.828336 -0.56232 0.501172
42.04 0.825525 -0.566448 0.501177
42.05 0.822693 -0.570561 0.501182
42.06 0.81984 -0.574661 0.501186
42.07 0.816967 -0.578745 0.50119
42.08 0.814073 -0.582816 0.501195
42.09 0.811159 -0.586872 0.501199
42.1 0.808225 -0.590913 0.501203
42.11 0.80527 -0.59494 0.501206
42.12 0.802295 -0.598951 0.50121
42.13 0.799301 -0.602948 0.501214
42.14 0.796286 -0.606929 0.501217
42.15 0.793252 -0.610896 0.501221
42.16 0.790197 -0.614847 0.501224
42.17 0.787123 -0.618782 0.501227
42.18 0.784029 -0.622703 0.50123
42.19 0.780916 -0.626607 0.501233
42.2 0.777783 -0.630496 0.501236
42.21 0.77463 -0.63437 0.501238
42.22 0.771459 -0.638227 0.501241
42.23 0.768268 -0.642068 0.501243
42.24 0.765057 -0.645894 0.501246
42.25 0.761828 -0.649703 0.501248
42.26 0.758579 -0.653496 0.50125
42.27 0.755312 -0.657273 0.501252
42.28 0.752026 -0.661033 0.501254
42.29 0.748721 -0.664777 0.501255
42.3 0.745397 -0.668504 0.501257
42.31 0.742054 -0.672214 0.501258
42.32 0.738693 -0.675908 0.50126
42.33 0.735314 -0.679584 0.501261
42.34 0.731916 -0.683244 0.501262
42.35 0.7285 -0.686886 0.501263
42.36 0.725066 -0.690512 0.501263
42.37 0.721613 -0.69412 0.501264
42.38 0.718143 -0.697711 0.501265
42.39 0.714654 -0.701284 0.501265
42.4 0.711148 -0.70484 0.501265
42.41 0.707624 -0.708378 0.501266
42.42 0.704082 -0.711899 0.501266
42.43 0.700523 -0.715401 0.501266
42.44 0.696946 -0.718886 0.501265
42.45 0.693351 -0.722353 0.501265
42.46 0.68974 -0.725802 0.501265
42.47 0.686111 -0.729233 0.501264
42.48 0.682465 -0.732645 0.501263
42.49 0.678802 -0.736039 0.501263
42.5 0.675121 -0.739415 0.501262
42.51 0.671424 -0.742772 0.50126
42.52 0.667711 -0.746111 0.501259
42.53 0.66398 -0.749431 0.501258
42.54 0.660233 -0.752732 0.501257
42.55 0.65647 -0.756014 0.501255
42.56 0.65269 -0.759278 0.501253
42.57 0.648893 -0.762522 0.501251
42.58 0.645081 -0.765748 0.501249
42.59 0.641252 -0.768954 0.501247
42.6 0.637407 -0.772141 0.501245
42.61 0.633547 -0.775309 0.501243
42.62 0.62967 -0.778458 0.50124
42.63 0.625778 -0.781586 0.501238
42.64 0.62187 -0.784696 0.501235
42.65 0.617947 -0.787786 0.501232
42.66 0.614008 -0.790856 0.50123
42.67 0.610054 -0.793906 0.501226
42.68 0.606085 -0.796937 0.501223
42.69 0.6021 -0.799947 0.50122
42.7 0.5981 -0.802938 0.501217
42.71 0.594086 -0.805908 0.501213
42.72 0.590056 -0.808859 0.501209
42.73 0.586012 -0.811789 0.501206
42.74 0.581953 -0.814699 0.501202
42.75 0.57788 -0.817588 0.501198
42.76 0.573792 -0.820457 0.501194
42.77 0.56969 -0.823306 0.501189
42.78 0.565573 -0.826134 0.501185
42.79 0.561443 -0.828941 0.501181
42.8 0.557298 -0.831728 0.501176
42.81 0.55314 -0.834493 0.501171
42.82 0.548967 -0.837238 0.501166
42.83 0.544781 -0.839962 0.501162
42.84 0.540582 -0.842665 0.501156
42.85 0.536368 -0.845347 0.501151
42.86 0.532142 -0.848008 0.501146
42.87 0.527902 -0.850647 0.501141
42.88 0.523649 -0.853266 0.501135
42.89 0.519382 -0.855863 0.50113
42.9 0.515103 -0.858438 0.501124
42.91 0.510811 -0.860992 0.501118
42.92 0.506506 -0.863525 0.501112
42.93 0.502189 -0.866036 0.501106
42.94 0.497859 -0.868525 0.5011
42.95 0.493516 -0.870993 0.501094
42.96 0.489161 -0.873439 0.501087
42.97 0.484794 -0.875863 0.501081
42.98 0.480415 -0.878265 0.501074
42.99 0.476024 -0.880645 0.501067
43 0.471621 -0.883003 0.501061
43.01 0.467206 -0.885339 0.501054
43.02 0.462779 -0.887653 0.501047
43.03 0.458341 -0.889945 0.501039
43.04 0.453891 -0.892215 0.501032
43.05 0.449431 -0.894462 0.501025
43.06 0.444958 -0.896687 0.501017
43.07 0.440475 -0.898889 0.50101
43.08 0.435981 -0.901069 0.501002
43.09 0.431475 -0.903227 0.500995
43.1 0.426959 -0.905361 0.500987
43.11 0.422433 -0.907474 0.500979
43.12 0.417895 -0.909563 0.500971
43.13 0.413348 -0.91163 0.500963
43.14 0.40879 -0.913674 0.500955
43.15 0.404221 -0.915695 0.500946
43.16 0.399643 -0.917693 0.500938
43.17 0.395055 -0.919669 0.500929
43.18 0.390457 -0.921621 0.500921
43.19 0.385849 -0.92355 0.500912
43.2 0.381231 -0.925457 0.500903
43.21 0.376604 -0.92734 0.500895
43.22 0.371967 -0.929199 0.500886
43.23 0.367321 -0.931036 0.500877
43.24 0.362666 -0.932849 0.500867
43.25 0.358002 -0.93464 0.500858
43.26 0.353329 -0.936406 0.500849
43.27 0.348647 -0.93815 0.50084
43.28 0.343956 -0.939869 0.50083
43.29 0.339257 -0.941566 0.500821
43.3 0.334549 -0.943238 0.500811
43.31 0.329833 -0.944888 0.500801
43.32 0.325109 -0.946513 0.500792
43.33 0.320377 -0.948115 0.500782
43.34 0.315636 -0.949693 0.500772
43.35 0.310888 -0.951248 0.500762
43.36 0.306132 -0.952779 0.500752
43.37 0.301368 -0.954285 0.500742
43.38 0.296597 -0.955768 0.500731
43.39 0.291818 -0.957228 0.500721
43.4 0.287032 -0.958663 0.500711
43.41 0.282239 -0.960074 0.5007
43.42 0.277438 -0.961461 0.50069
43.43 0.272631 -0.962824 0.500679
43.44 0.267817 -0.964164 0.500669
43.45 0.262997 -0.965479 0.500658
43.46 0.258169 -0.966769 0.500647
43.47 0.253336 -0.968036 0.500636
43.48 0.248496 -0.969279 0.500626
43.49 0.243649 -0.970497 0.500615
43.5 0.238797 -0.971691 0.500604
43.51 0.233939 -0.972861 0.500593
43.52 0.229074 -0.974006 0.500581
43.53 0.224204 -0.975127 0.50057
43.54 0.219329 -0.976224 0.500559
43.55 0.214448 -0.977296 0.500548
43.56 0.209562 -0.978344 0.500536
43.57 0.20467 -0.979367 0.500525
43.58 0.199773 -0.980366 0.500514
43.59 0.194872 -0.981341 0.500502
43.6 0.189965 -0.98229 0.500491
43.61 0.185054 -0.983216 0.500479
43.62 0.180138 -0.984116 0.500467
43.63 0.175217 -0.984993 0.500456
43.64 0.170292 -0.985844 0.500444
43.65 0.165363 -0.986671 0.500432
43.66 0.16043 -0.987473 0.50042
43.67 0.155493 -0.988251 0.500409
43.68 0.150552 -0.989003 0.500397
43.69 0.145607 -0.989731 0.500385
43.7 0.140658 -0.990435 0.500373
43.71 0.135706 -0.991113 0.500361
43.72 0.130751 -0.991767 0.500349
43.73 0.125792 -0.992396 0.500337
43.74 0.12083 -0.993 0.500325
43.75 0.115865 -0.993579 0.500312
43.76 0.110898 -0.994134 0.5003
43.77 0.105927 -0.994664 0.500288
43.78 0.100954 -0.995168 0.500276
43.79 0.0959781 -0.995648 0.500264
43.8 0.091 -0.996103 0.500251
43.81 0.0860196 -0.996533 0.500239
43.82 0.081037 -0.996939 0.500227
43.83 0.0760525 -0.997319 0.500214
43.84 0.071066 -0.997674 0.500202
43.85 0.0660778 -0.998005 0.50019
43.86 0.0610879 -0.99831 0.500177
43.87 0.0560964 -0.998591 0.500165
43.88 0.0511036 -0.998846 0.500153
43.89 0.0461095 -0.999077 0.50014
43.9 0.0411142 -0.999282 0.500128
43.91 0.036118 -0.999463 0.500115
43.92 0.0311208 -0.999618 0.500103
43.93 0.0261228 -0.999749 0.50009
43.94 0.0211242 -0.999855 0.500078
43.95 0.016125 -0.999935 0.500065
43.96 0.0111255 -0.999991 0.500053
43.97 0.00612565 -1.00002 0.50004
43.98 0.00112567 -1.00003 0.500028
43.99 -0.00387434 -1.00001 0.500015
44 -0.00887425 -0.999963 0.500003
44.01 -0.0138739 -0.999894 0.49999
44.02 -0.0188733 -0.9998 0.499978
44.03 -0.0238722 -0.99968 0.499965
44.04 -0.0288704 -0.999536 0.499953
44.05 -0.033868 -0.999367 0.49994
44.06 -0.0388647 -0.999172 0.499928
44.07 -0.0438604 -0.998953 0.499915
44.08 -0.0488551 -0.998709 0.499903
44.09 -0.0538485 -0.998439 0.499891
44.1 -0.0588406 -0.998145 0.499878
44.11 -0.0638312 -0.997826 0.499866
44.12 -0.0688202 -0.997482 0.499853
44.13 -0.0738075 -0.997113 0.499841
44.14 -0.0787929 -0.996719 0.499829
44.15 -0.0837764 -0.9963 0.499816
44.16 -0.0887578 -0.995856 0.499804
44.17 -0.0937369 -0.995388 0.499792
44.18 -0.0987137 -0.994894 0.499779
44.19 -0.103688 -0.994376 0.499767
44.2 -0.10866 -0.993832 0.499755
44.21 -0.113629 -0.993264 0.499743
44.22 -0.118595 -0.992671 0.49973
44.23 -0.123558 -0.992053 0.499718
44.24 -0.128518 -0.991411 0.499706
44.25 -0.133475 -0.990743 0.499694
44.26 -0.138429 -0.990051 0.499682
44.27 -0.143379 -0.989334 0.49967
44.28 -0.148326 -0.988593 0.499658
44.29 -0.153268 -0.987826 0.499646
44.3 -0.158207 -0.987035 0.499634
44.31 -0.163143 -0.986219 0.499622
44.32 -0.168073 -0.985379 0.49961
44.33 -0.173 -0.984514 0.499598
44.34 -0.177923 -0.983624 0.499587
44.35 -0.182841 -0.98271 0.499575
44.36 -0.187754 -0.981771 0.499563
44.37 -0.192663 -0.980808 0.499552
44.38 -0.197567 -0.97982 0.49954
44.39 -0.202466 -0.978808 0.499529
44.4 -0.20736 -0.977771 0.499517
44.41 -0.212248 -0.97671 0.499506
44.42 -0.217132 -0.975624 0.499494
44.43 -0.22201 -0.974514 0.499483
44.44 -0.226882 -0.97338 0.499472
44.45 -0.231749 -0.972221 0.49946
44.46 -0.23661 -0.971038 0.499449
44.47 -0.241465 -0.96983 0.499438
44.48 -0.246314 -0.968599 0.499427
44.49 -0.251157 -0.967343 0.499416
44.5 -0.255994 -0.966063 0.499405
44.51 -0.260824 -0.964759 0.499394
44.52 -0.265647 -0.96343 0.499383
44.53 -0.270465 -0.962078 0.499373
44.54 -0.275275 -0.960702 0.499362
44.55 -0.280078 -0.959301 0.499351
44.56 -0.284875 -0.957877 0.499341
44.57 -0.289664 -0.956429 0.49933
44.58 -0.294446 -0.954956 0.49932
44.59 -0.299221 -0.95346 0.49931
44.6 -0.303988 -0.95194 0.499299
44.61 -0.308747 -0.950396 0.499289
44.62 -0.313499 -0.948829 0.499279
44.63 -0.318243 -0.947238 0.499269
44.64 -0.322979 -0.945623 0.499259
44.65 -0.327707 -0.943984 0.499249
44.66 -0.332427 -0.942322 0.499239
44.67 -0.337139 -0.940636 0.499229
44.68 -0.341842 -0.938927 0.49922
44.69 -0.346536 -0.937194 0.49921
44.7 -0.351222 -0.935438 0.499201
44.71 -0.355899 -0.933658 0.499191
44.72 -0.360567 -0.931856 0.499182
44.73 -0.365226 -0.930029 0.499173
44.74 -0.369876 -0.92818 0.499163
44.75 -0.374517 -0.926307 0.499154
44.76 -0.379149 -0.924412 0.499145
44.77 -0.383771 -0.922493 0.499136
44.78 -0.388383 -0.920551 0.499127
44.79 -0.392986 -0.918586 0.499119
44.8 -0.397578 -0.916598 0.49911
44.81 -0.402161 -0.914587 0.499101
44.82 -0.406734 -0.912553 0.499093
44.83 -0.411297 -0.910497 0.499085
44.84 -0.415849 -0.908417 0.499076
44.85 -0.420391 -0.906315 0.499068
44.86 -0.424922 -0.904191 0.49906
44.87 -0.429443 -0.902043 0.499052
44.88 -0.433953 -0.899874 0.499044
44.89 -0.438453 -0.897681 0.499036
44.9 -0.442941 -0.895467 0.499029
44.91 -0.447418 -0.893229 0.499021
44.92 -0.451884 -0.89097 0.499013
44.93 -0.456339 -0.888688 0.499006
44.94 -0.460782 -0.886384 0.498999
44.95 -0.465214 -0.884058 0.498991
44.96 -0.469634 -0.88171 0.498984
44.97 -0.474043 -0.87934 0.498977
44.98 -0.478439 -0.876947 0.49897
44.99 -0.482824 -0.874533 0.498964
45 -0.487197 -0.872097 0.498957
45.01 -0.491557 -0.869639 0.49895
45.02 -0.495905 -0.86716 0.498944
45.03 -0.500241 -0.864658 0.498937
45.04 -0.504564 -0.862136 0.498931
45.05 -0.508874 -0.859591 0.498925
45.06 -0.513172 -0.857025 0.498919
45.07 -0.517457 -0.854438 0.498913
45.08 -0.521729 -0.851829 0.498907
45.09 -0.525988 -0.849199 0.498901
45.1 -0.530234 -0.846548 0.498896
45.11 -0.534467 -0.843875 0.49889
45.12 -0.538686 -0.841182 0.498885
45.13 -0.542892 -0.838467 0.49888
45.14 -0.547084 -0.835732 0.498875
45.15 -0.551263 -0.832976 0.498869
45.16 -0.555428 -0.830198 0.498865
45.17 -0.559578 -0.8274 0.49886
45.18 -0.563715 -0.824582 0.498855
45.19 -0.567838 -0.821742 0.49885
45.2 -0.571947 -0.818883 0.498846
45.21 -0.576041 -0.816002 0.498842
45.22 -0.580121 -0.813102 0.498837
45.23 -0.584186 -0.810181 0.498833
45.24 -0.588237 -0.807239 0.498829
45.25 -0.592273 -0.804278 0.498825
45.26 -0.596295 -0.801296 0.498822
45.27 -0.600301 -0.798295 0.498818
45.28 -0.604292 -0.795273 0.498814
45.29 -0.608269 -0.792232 0.498811
45.3 -0.61223 -0.789171 0.498808
45.31 -0.616175 -0.78609 0.498805
45.32 -0.620106 -0.782989 0.498802
45.33 -0.624021 -0.779869 0.498799
45.34 -0.62792 -0.776729 0.498796
45.35 -0.631803 -0.77357 0.498793
45.36 -0.635671 -0.770392 0.498791
45.37 -0.639523 -0.767194 0.498788
45.38 -0.643359 -0.763977 0.498786
45.39 -0.647179 -0.760741 0.498784
45.4 -0.650982 -0.757486 0.498782
45.41 -0.65477 -0.754212 0.49878
45.42 -0.658541 -0.75092 0.498778
45.43 -0.662295 -0.747608 0.498776
45.44 -0.666033 -0.744278 0.498775
45.45 -0.669754 -0.740929 0.498773
45.46 -0.673459 -0.737561 0.498772
45.47 -0.677147 -0.734176 0.498771
45.48 -0.680817 -0.730771 0.49877
45.49 -0.684471 -0.727349 0.498769
45.5 -0.688108 -0.723908 0.498768
45.51 -0.691727 -0.72045 0.498767
45.52 -0.695329 -0.716973 0.498767
45.53 -0.698914 -0.713478 0.498766
45.54 -0.702481 -0.709966 0.498766
45.55 -0.706031 -0.706436 0.498766
45.56 -0.709563 -0.702888 0.498766
45.57 -0.713078 -0.699322 0.498766
45.58 -0.716574 -0.695739 0.498766
45.59 -0.720053 -0.692139 0.498766
45.6 -0.723513 -0.688521 0.498767
45.61 -0.726956 -0.684886 0.498767
45.62 -0.73038 -0.681234 0.498768
45.63 -0.733786 -0.677565 0.498769
45.64 -0.737174 -0.673879 0.49877
45.65 -0.740543 -0.670177 0.498771
45.66 -0.743894 -0.666457 0.498772
45.67 -0.747226 -0.662721 0.498773
45.68 -0.75054 -0.658968 0.498774
45.69 -0.753835 -0.655199 0.498776
45.7 -0.757111 -0.651413 0.498778
45.71 -0.760368 -0.647611 0.49878
45.72 -0.763606 -0.643793 0.498781
45.73 -0.766824 -0.639959 0.498783
45.74 -0.770024 -0.636109 0.498786
45.75 -0.773205 -0.632242 0.498788
45.76 -0.776366 -0.628361 0.49879
45.77 -0.779507 -0.624463 0.498793
45.78 -0.78263 -0.62055 0.498796
45.79 -0.785732 -0.616621 0.498798
45.8 -0.788815 -0.612677 0.498801
45.81 -0.791879 -0.608717 0.498804
45.82 -0.794922 -0.604743 0.498807
45.83 -0.797946 -0.600753 0.498811
45.84 -0.80095 -0.596748 0.498814
45.85 -0.803933 -0.592728 0.498818
45.86 -0.806897 -0.588693 0.498821
45.87 -0.80984 -0.584644 0.498825
45.88 -0.812763 -0.58058 0.498829
45.89 -0.815666 -0.576502 0.498833
45.9 -0.818549 -0.572409 0.498837
45.91 -0.821411 -0.568302 0.498841
45.92 -0.824252 -0.56418 0.498845
45.93 -0.827073 -0.560045 0.49885
45.94 -0.829873 -0.555896 0.498855
45.95 -0.832652 -0.551732 0.498859
45.96 -0.835411 -0.547555 0.498864
45.97 -0.838149 -0.543364 0.498869
45.98 -0.840865 -0.53916 0.498874
45.99 -0.843561 -0.534942 0.498879
46 -0.846236 -0.530711 0.498884
46.01 -0.848889 -0.526466 0.49889
46.02 -0.851522 -0.522208 0.498895
46.03 -0.854133 -0.517937 0.498901
46.04 -0.856722 -0.513654 0.498907
46.05 -0.85929 -0.509357 0.498912
46.06 -0.861837 -0.505048 0.498918
46.07 -0.864362 -0.500726 0.498924
46.08 -0.866866 -0.496392 0.49893
46.09 -0.869348 -0.492045 0.498937
46.1 -0.871808 -0.487686 0.498943
46.11 -0.874246 -0.483314 0.49895
46.12 -0.876663 -0.478931 0.498956
46.13 -0.879057 -0.474535 0.498963
46.14 -0.88143 -0.470128 0.49897
46.15 -0.883781 -0.465709 0.498977
46.16 -0.886109 -0.461278 0.498984
46.17 -0.888415 -0.456836 0.498991
46.18 -0.8907 -0.452383 0.498998
46.19 -0.892961 -0.447918 0.499005
46.2 -0.895201 -0.443442 0.499013
46.21 -0.897418 -0.438954 0.49902
46.22 -0.899613 -0.434456 0.499028
46.23 -0.901785 -0.429947 0.499035
46.24 -0.903935 -0.425427 0.499043
46.25 -0.906062 -0.420897 0.499051
46.26 -0.908166 -0.416356 0.499059
46.27 -0.910248 -0.411805 0.499067
46.28 -0.912307 -0.407243 0.499075
46.29 -0.914343 -0.402671 0.499084
46.3 -0.916356 -0.398089 0.499092
46.31 -0.918347 -0.393498 0.499101
46.32 -0.920314 -0.388896 0.499109
46.33 -0.922259 -0.384284 0.499118
46.34 -0.92418 -0.379663 0.499126
46.35 -0.926078 -0.375033 0.499135
46.36 -0.927953 -0.370393 0.499144
46.37 -0.929805 -0.365744 0.499153
46.38 -0.931634 -0.361086 0.499162
46.39 -0.933439 -0.356418 0.499172
46.4 -0.935221 -0.351742 0.499181
46.41 -0.93698 -0.347057 0.49919
46.42 -0.938715 -0.342363 0.4992
46.43 -0.940427 -0.337661 0.499209
46.44 -0.942115 -0.33295 0.499219
46.45 -0.94378 -0.328231 0.499228
46.46 -0.945421 -0.323504 0.499238
46.47 -0.947039 -0.318769 0.499248
46.48 -0.948632 -0.314026 0.499258
46.49 -0.950203 -0.309274 0.499268
46.5 -0.951749 -0.304516 0.499278
46.51 -0.953271 -0.299749 0.499288
46.52 -0.95477 -0.294975 0.499298
46.53 -0.956245 -0.290194 0.499308
46.54 -0.957696 -0.285405 0.499319
46.55 -0.959123 -0.280609 0.499329
46.56 -0.960526 -0.275807 0.49934
46.57 -0.961905 -0.270997 0.49935
46.58 -0.96326 -0.266181 0.499361
46.59 -0.964591 -0.261358 0.499371
46.6 -0.965897 -0.256528 0.499382
46.61 -0.96718 -0.251692 0.499393
46.62 -0.968438 -0.24685 0.499404
46.63 -0.969673 -0.242001 0.499415
46.64 -0.970883 -0.237147 0.499426
46.65 -0.972068 -0.232286 0.499437
46.66 -0.97323 -0.22742 0.499448
46.67 -0.974367 -0.222548 0.499459
46.68 -0.97548 -0.21767 0.49947
46.69 -0.976568 -0.212787 0.499482
46.7 -0.977632 -0.207899 0.499493
46.71 -0.978671 -0.203006 0.499504
46.72 -0.979686 -0.198107 0.499516
46.73 -0.980677 -0.193204 0.499527
46.74 -0.981643 -0.188295 0.499539
46.75 -0.982584 -0.183382 0.49955
46.76 -0.983501 -0.178465 0.499562
46.77 -0.984393 -0.173543 0.499574
46.78 -0.985261 -0.168616 0.499585
46.79 -0.986104 -0.163685 0.499597
46.8 -0.986923 -0.158751 0.499609
46.81 -0.987716 -0.153812 0.499621
46.82 -0.988485 -0.148869 0.499633
46.83 -0.98923 -0.143923 0.499645
46.84 -0.989949 -0.138973 0.499657
46.85 -0.990644 -0.13402 0.499669
46.86 -0.991314 -0.129063 0.499681
46.87 -0.99196 -0.124103 0.499693
46.88 -0.99258 -0.11914 0.499705
46.89 -0.993176 -0.114174 0.499717
46.9 -0.993747 -0.109205 0.499729
46.91 -0.994293 -0.104234 0.499741
46.92 -0.994814 -0.0992597 0.499753
46.93 -0.99531 -0.094283 0.499766
46.94 -0.995781 -0.089304 0.499778
46.95 -0.996228 -0.0843227 0.49979
46.96 -0.99665 -0.0793393 0.499802
46.97 -0.997046 -0.074354 0.499815
46.98 -0.997418 -0.0693668 0.499827
46.99 -0.997765 -0.0643778 0.49984
47 -0.998087 -0.0593873 0.499852
47.01 -0.998384 -0.0543952 0.499864
47.02 -0.998656 -0.0494018 0.499877
47.03 -0.998903 -0.0444072 0.499889
47.04 -0.999125 -0.0394114 0.499902
47.05 -0.999322 -0.0344147 0.499914
47.06 -0.999494 -0.0294171 0.499927
47.07 -0.999641 -0.0244188 0.499939
47.08 -0.999763 -0.0194198 0.499951
47.09 -0.99986 -0.0144204 0.499964
47.1 -0.999932 -0.00942062 0.499976
47.11 -0.999979 -0.0044206 0.499989
47.12 -1 0.000579534 0.500001
47.13 -0.999998 0.00557965 0.500014
47.14 -0.99997 0.0105796 0.500026
47.15 -0.999918 0.0155793 0.500039
47.16 -0.99984 0.0205787 0.500051
47.17 -0.999737 0.0255775 0.500064
47.18 -0.999609 0.0305756 0.500076
47.19 -0.999456 0.035573 0.500089
47.2 -0.999278 0.0405696 0.500101
47.21 -0.999075 0.0455651 0.500114
47.22 -0.998848 0.0505594 0.500126
47.23 -0.998595 0.0555525 0.500139
47.24 -0.998317 0.0605442 0.500151
47.25 -0.998014 0.0655344 0.500164
47.26 -0.997687 0.070523 0.500176
47.27 -0.997334 0.0755098 0.500188
47.28 -0.996956 0.0804947 0.500201
47.29 -0.996554 0.0854776 0.500213
47.3 -0.996127 0.0904583 0.500225
47.31 -0.995674 0.0954368 0.500238
47.32 -0.995197 0.100413 0.50025
47.33 -0.994695 0.105387 0.500262
47.34 -0.994168 0.110358 0.500275
47.35 -0.993616 0.115326 0.500287
47.36 -0.99304 0.120291 0.500299
47.37 -0.992438 0.125253 0.500311
47.38 -0.991812 0.130213 0.500323
47.39 -0.991161 0.135168 0.500335
47.4 -0.990485 0.140121 0.500347
47.41 -0.989785 0.14507 0.500359
47.42 -0.989059 0.150015 0.500371
47.43 -0.988309 0.154957 0.500383
47.44 -0.987534 0.159895 0.500395
47.45 -0.986735 0.164829 0.500407
47.46 -0.985911 0.169758 0.500419
47.47 -0.985062 0.174684 0.500431
47.48 -0.984189 0.179605 0.500443
47.49 -0.983291 0.184522 0.500454
47.5 -0.982368 0.189433 0.500466
47.51 -0.981421 0.194341 0.500478
47.52 -0.980449 0.199243 0.500489
47.53 -0.979453 0.20414 0.500501
47.54 -0.978432 0.209033 0.500512
47.55 -0.977387 0.21392 0.500524
47.56 -0.976318 0.218802 0.500535
47.57 -0.975224 0.223678 0.500547
47.58 -0.974105 0.228548 0.500558
47.59 -0.972963 0.233413 0.500569
47.6 -0.971796 0.238272 0.50058
47.61 -0.970604 0.243126 0.500591
47.62 -0.969389 0.247973 0.500602
47.63 -0.968149 0.252814 0.500613
47.64 -0.966885 0.257648 0.500624
47.65 -0.965597 0.262476 0.500635
47.66 -0.964284 0.267298 0.500646
47.67 -0.962948 0.272113 0.500657
47.68 -0.961587 0.276921 0.500668
47.69 -0.960203 0.281722 0.500678
47.7 -0.958794 0.286516 0.500689
47.71 -0.957362 0.291303 0.500699
47.72 -0.955905 0.296082 0.50071
47.73 -0.954425 0.300855 0.50072
47.74 -0.952921 0.305619 0.50073
47.75 -0.951392 0.310376 0.500741
47.76 -0.949841 0.315126 0.500751
47.77 -0.948265 0.319867 0.500761
47.78 -0.946666 0.324601 0.500771
47.79 -0.945043 0.329326 0.500781
47.8 -0.943396 0.334043 0.500791
47.81 -0.941726 0.338752 0.5008
47.82 -0.940032 0.343452 0.50081
47.83 -0.938315 0.348144 0.50082
47.84 -0.936574 0.352827 0.500829
47.85 -0.93481 0.357501 0.500839
47.86 -0.933023 0.362166 0.500848
47.87 -0.931212 0.366822 0.500857
47.88 -0.929378 0.371469 0.500866
47.89 -0.927521 0.376107 0.500876
47.9 -0.92564 0.380735 0.500885
47.91 -0.923737 0.385354 0.500894
47.92 -0.92181 0.389963 0.500902
47.93 -0.91986 0.394563 0.500911
47.94 -0.917887 0.399152 0.50092
47.95 -0.915892 0.403732 0.500928
47.96 -0.913873 0.408301 0.500937
47.97 -0.911832 0.412861 0.500945
47.98 -0.909767 0.41741 0.500954
47.99 -0.90768 0.421948 0.500962
48 -0.905571 0.426476 0.50097
48.01 -0.903438 0.430993 0.500978
48.02 -0.901283 0.4355 0.500986
48.03 -0.899106 0.439996 0.500994
48.04 -0.896906 0.44448 0.501002
48.05 -0.894684 0.448954 0.501009
48.06 -0.892439 0.453416 0.501017
48.07 -0.890172 0.457867 0.501024
48.08 -0.887883 0.462307 0.501031
48.09 -0.885571 0.466735 0.501039
48.1 -0.883238 0.471151 0.501046
48.11 -0.880882 0.475555 0.501053
48.12 -0.878504 0.479948 0.50106
48.13 -0.876104 0.484329 0.501067
48.14 -0.873683 0.488697 0.501073
48.15 -0.871239 0.493053 0.50108
48.16 -0.868774 0.497397 0.501086
48.17 -0.866287 0.501729 0.501093
48.18 -0.863779 0.506048 0.501099
48.19 -0.861249 0.510354 0.501105
48.2 -0.858697 0.514648 0.501111
48.21 -0.856124 0.518929 0.501117
48.22 -0.853529 0.523196 0.501123
48.23 -0.850913 0.527451 0.501129
48.24 -0.848276 0.531693 0.501135
48.25 -0.845618 0.535921 0.50114
48.26 -0.842938 0.540136 0.501145
48.27 -0.840237 0.544337 0.501151
48.28 -0.837516 0.548525 0.501156
48.29 -0.834773 0.552698 0.501161
48.3 -0.83201 0.556859 0.501166
48.31 -0.829226 0.561005 0.501171
48.32 -0.826421 0.565137 0.501175
48.33 -0.823595 0.569255 0.50118
48.34 -0.820749 0.573359 0.501185
48.35 -0.817882 0.577449 0.501189
48.36 -0.814995 0.581524 0.501193
48.37 -0.812087 0.585584 0.501197
48.38 -0.80916 0.58963 0.501201
48.39 -0.806211 0.593661 0.501205
48.4 -0.803243 0.597678 0.501209
48.41 -0.800255 0.601679 0.501213
48.42 -0.797247 0.605665 0.501216
